metric_id,vel_id,score_all_ssr_ajust,score_ajust_esatis_region,score_accueil_ssr_ajust,score_pec_ssr_ajust,score_lieu_ssr_ajust,score_repas_ssr_ajust,score_sortie_ssr_ajust,classement,evolution,participation,depot,annee,date_created,source
48561fc3-b7d7-4a12-adc7-b7e6f5fb82f1,300d07d8-74fd-4ac9-9002-7cd8fc43d0ce,72.63,73.79,79.37,77.17,67.08,67.19,65.09,C,Amélioration,Obligatoire,Oui,2023,,IQSS
b0ef0c35-2533-4141-b061-7a0f28a1379b,ec3219bc-ff2e-44ad-a977-4b30ba2b71fa,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
b0ef0c35-2533-4141-b061-7a0f28a1379b,b4f7d1dd-31c2-43ea-a298-7ab6dbb539f2,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
25f68c8e-05d3-4ad3-bde9-5e65de3019bf,e78631ab-35af-4e2e-a3b1-4fea12737812,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
25f68c8e-05d3-4ad3-bde9-5e65de3019bf,5736e348-81e5-41cb-a124-0ad29871d787,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
59ba2077-22a8-46f6-99e2-70a8f1577ce1,07d43a52-4908-4005-988a-75ea3a8a0661,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
59ba2077-22a8-46f6-99e2-70a8f1577ce1,2ebf8076-43fb-49ed-92dc-aec024256141,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
51e1a521-c784-4ad7-a609-ea44ced54d16,b9ceb783-69a4-4da2-9b68-df8aa35ae521,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
51e1a521-c784-4ad7-a609-ea44ced54d16,9c66bfd7-dac7-4ce8-8912-ebd0c06c37ea,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f5cfc41b-1729-4f1d-8051-283897e1667d,e951cd37-26ef-4f1e-ac16-6369968e8e4c,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f5cfc41b-1729-4f1d-8051-283897e1667d,769171ff-fd28-432e-9cb1-bc24efc385b6,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
d66e3337-69fe-43bd-8a07-8d9653cb34ae,053d74e0-fecb-4bd2-8dd4-21bd5c21ce60,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
d66e3337-69fe-43bd-8a07-8d9653cb34ae,819af245-9728-443f-bb87-d1a6c7cd28ca,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
d5ded65c-f34c-4eb9-86bf-3f760aa1dbb9,6e362db9-5804-4547-9b57-7dcbf7b70990,,,,,,,,NV,,Obligatoire,Oui,2023,,IQSS
d5ded65c-f34c-4eb9-86bf-3f760aa1dbb9,7ebfbd2d-e87f-4ee2-bbe7-58dd69d015b0,,,,,,,,NV,,Obligatoire,Oui,2023,,IQSS
170eeb77-cbd7-45b6-aa1c-78fd1deb74a2,cf1f35ee-b098-4ba0-99d3-c53a4cf26cef,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
170eeb77-cbd7-45b6-aa1c-78fd1deb74a2,12ef738a-19f5-4b8c-a489-076b0cf42795,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
2a6aad65-697d-479d-a2b5-bb86da3238e3,7f96a905-bfcd-4165-a21f-4a242d220449,77.45,75.71,81.03,81.02,78.65,70.88,67.85,A,Non calculable,Obligatoire,Oui,2023,,IQSS
2a6aad65-697d-479d-a2b5-bb86da3238e3,df33fb09-8233-4141-af8e-efc0d9aa1f69,77.45,75.71,81.03,81.02,78.65,70.88,67.85,A,Non calculable,Obligatoire,Oui,2023,,IQSS
f2552cb6-2009-41a7-b05f-b52b2fbe3578,cf1f35ee-b098-4ba0-99d3-c53a4cf26cef,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f2552cb6-2009-41a7-b05f-b52b2fbe3578,12ef738a-19f5-4b8c-a489-076b0cf42795,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
3f91ed2f-f19d-43db-8ca3-918fb208523c,81a984a5-64be-4901-afcb-8efb96843c5a,75.23,75.19,83.32,79.56,74.36,63.36,66.83,B,Stable,Obligatoire,Oui,2023,,IQSS
3f91ed2f-f19d-43db-8ca3-918fb208523c,66569104-80f8-4bde-bb77-44e8e586d4f0,75.23,75.19,83.32,79.56,74.36,63.36,66.83,B,Stable,Obligatoire,Oui,2023,,IQSS
195dda5c-7f7d-4517-87ad-e0f4b815aee1,59e2ebfe-c3fe-44fd-a123-ad39b99e6c63,71.2,75.19,81.03,72.11,80.03,65.21,57.3,C,Amélioration,Facultatif,Oui,2023,,IQSS
195dda5c-7f7d-4517-87ad-e0f4b815aee1,69ad911b-ebde-4ef8-8d6b-c8f092eda005,71.2,75.19,81.03,72.11,80.03,65.21,57.3,C,Amélioration,Facultatif,Oui,2023,,IQSS
4ef2183c-8acc-4758-b183-840771b35143,b6cb49bf-657b-4c73-94ad-982442714160,79.73,75.19,86.99,83.51,81.69,69.38,70.06,A,Amélioration,Facultatif,Oui,2023,,IQSS
4ef2183c-8acc-4758-b183-840771b35143,cfaff0e5-798c-47c3-84cb-cc7b2c2b1af3,79.73,75.19,86.99,83.51,81.69,69.38,70.06,A,Amélioration,Facultatif,Oui,2023,,IQSS
d6cb0fbf-69b7-4338-bb88-598e5f744289,d8322f33-badb-4979-a5c9-c4f551f9f82c,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
d6cb0fbf-69b7-4338-bb88-598e5f744289,ec781837-4bd0-46dc-b61f-40da4cfd7a1c,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f0e6347f-67bf-4c05-b2ee-1bbdf450fb24,8dfe7375-e388-4828-8ec9-94ca327f6702,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f0e6347f-67bf-4c05-b2ee-1bbdf450fb24,64173864-eca6-423f-b728-e08aa0f233bf,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
25ca368b-67e2-4553-831e-53ffe392e907,28a547b1-8b02-42cd-82a3-55a74dac6abb,66.89,75.19,78.07,70.33,76.27,31.27,63.76,D,Stable,Facultatif,Oui,2023,,IQSS
25ca368b-67e2-4553-831e-53ffe392e907,7404a458-4a42-4977-9b11-d580ad6faa20,66.89,75.19,78.07,70.33,76.27,31.27,63.76,D,Stable,Facultatif,Oui,2023,,IQSS
9e5998a0-be32-4b91-814d-e2fdd049155e,8496145f-73b1-47b3-a728-f8b2c34fb754,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
9e5998a0-be32-4b91-814d-e2fdd049155e,61bcb0b4-9d4a-4eb3-8d78-f4690d5593a3,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
e6d173ee-e525-4923-be36-514841e4ce72,e2656db1-472f-486a-a548-978e09594783,75.59,75.19,83.97,79.69,82.08,51.01,69.05,B,Diminution,Obligatoire,Oui,2023,,IQSS
e6d173ee-e525-4923-be36-514841e4ce72,6721e0bb-a8ec-4ea6-875f-f2af2a47752f,75.59,75.19,83.97,79.69,82.08,51.01,69.05,B,Diminution,Obligatoire,Oui,2023,,IQSS
02658ba9-9a2c-43df-9c93-928e969a12c3,fb392034-11be-4400-89e2-76a35b9eeae1,75.43,73.79,83.84,77.93,77.59,61.9,70.72,B,Stable,Facultatif,Oui,2023,,IQSS
02658ba9-9a2c-43df-9c93-928e969a12c3,6e7f6c68-dbff-4d53-a227-8d1955771fcb,75.43,73.79,83.84,77.93,77.59,61.9,70.72,B,Stable,Facultatif,Oui,2023,,IQSS
e32969e8-dd35-4531-b277-5e481b007a6a,534432db-79d7-402c-8bef-4669c3cd984d,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
e32969e8-dd35-4531-b277-5e481b007a6a,88626512-1564-4aab-a4d8-75e6e4b861a7,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
e552a6e7-96aa-4a85-b370-45fa732436be,1e582d88-d194-4f81-9df3-cf60a6b2cbfb,73.44,73.79,83.3,76.45,73.63,70.49,60.82,B,Stable,Facultatif,Oui,2023,,IQSS
e552a6e7-96aa-4a85-b370-45fa732436be,250059d1-6181-4276-acaf-77f2a0350b81,73.44,73.79,83.3,76.45,73.63,70.49,60.82,B,Stable,Facultatif,Oui,2023,,IQSS
3ad65fe3-6f5e-4039-be11-ee904ab0eaf8,267218b6-37f1-4279-9c77-75cfb936ba52,72.12,73.79,78.38,73.38,81.52,61.72,61.09,C,Amélioration,Obligatoire,Oui,2023,,IQSS
3ad65fe3-6f5e-4039-be11-ee904ab0eaf8,6dbf192d-d320-43d9-8e3e-9ccedbdd4262,72.12,73.79,78.38,73.38,81.52,61.72,61.09,C,Amélioration,Obligatoire,Oui,2023,,IQSS
1005ad5e-d7ad-4760-a8c7-8c0ce8a7123c,788b9e92-902b-4a3e-a827-9d921a826df6,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
1005ad5e-d7ad-4760-a8c7-8c0ce8a7123c,e34db67f-5945-4f91-96ae-7bf5cd8da2ab,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
ba824bac-3519-4e17-972a-977e38d7410b,209306fe-e090-4b90-bffd-ade70a946707,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
ba824bac-3519-4e17-972a-977e38d7410b,e39131c1-bd4b-44bb-b066-66f46ad1afc2,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
11526a2a-3e08-4f7b-9385-776b5d04840a,96240a54-7919-4209-9d80-326878d00227,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
11526a2a-3e08-4f7b-9385-776b5d04840a,c4cd3825-e776-4f36-b058-46677b55dbec,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
fe9ba3d7-78bd-409a-b3ff-0ba730fba4f8,bb6a83a3-81cb-4327-b4ff-f7f81f49ed74,72.6,73.79,80.46,76.42,69.53,68.41,63.45,C,Stable,Obligatoire,Oui,2023,,IQSS
fe9ba3d7-78bd-409a-b3ff-0ba730fba4f8,35e4d259-a24a-4504-a5c5-d5341d3f4e75,72.6,73.79,80.46,76.42,69.53,68.41,63.45,C,Stable,Obligatoire,Oui,2023,,IQSS
b89a018d-da2d-47e8-a44e-dd49d9fe735f,67122516-0618-41f1-809a-cd553772c922,66.19,73.79,73.28,72.31,67.32,46.98,55.51,D,Non calculable,Facultatif,Oui,2023,,IQSS
b89a018d-da2d-47e8-a44e-dd49d9fe735f,9a7dd5ae-6bf1-47b4-80b2-a671e5a412c8,66.19,73.79,73.28,72.31,67.32,46.98,55.51,D,Non calculable,Facultatif,Oui,2023,,IQSS
6775ab10-af35-486c-bde1-5dd34faa8b60,85e59d8a-6696-48f9-b748-c21e2678050e,71.64,73.79,83.61,75.43,66.69,60.73,68.01,C,Amélioration,Obligatoire,Oui,2023,,IQSS
6775ab10-af35-486c-bde1-5dd34faa8b60,f8f74f38-0b06-49cc-b979-d7305013bda2,71.64,73.79,83.61,75.43,66.69,60.73,68.01,C,Amélioration,Obligatoire,Oui,2023,,IQSS
7480bf5a-35e3-42ac-9fad-7ef403e137d6,48f84646-190d-4bcd-9b62-9b0ca9b3eb72,78.76,73.79,85.71,83.72,74.38,68.02,72.63,A,Amélioration,Facultatif,Oui,2023,,IQSS
7480bf5a-35e3-42ac-9fad-7ef403e137d6,ae678b4f-6c8c-4a0b-bdbe-101f76c5a16d,78.76,73.79,85.71,83.72,74.38,68.02,72.63,A,Amélioration,Facultatif,Oui,2023,,IQSS
dd4f0375-12f5-4c50-a667-81d5e313eef9,0561c169-9b76-4381-9f2a-dfc660aadcb1,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
dd4f0375-12f5-4c50-a667-81d5e313eef9,ead0aeb3-fe46-4e44-8439-c92e65316152,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
c98d01b8-fa5f-4c73-b3da-2a07f434ee19,759cc8cd-cc35-4310-8857-8ae5288038b4,73.57,73.79,81.23,74.15,79.26,73.66,60.98,B,Non calculable,Obligatoire,Oui,2023,,IQSS
c98d01b8-fa5f-4c73-b3da-2a07f434ee19,363545d0-ac0d-4a85-bd06-6ec0b4b91441,73.57,73.79,81.23,74.15,79.26,73.66,60.98,B,Non calculable,Obligatoire,Oui,2023,,IQSS
738fe382-4a99-42ba-a160-c3682ce7e2ab,edd0fa49-aa2e-49cd-94a0-741981758502,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
738fe382-4a99-42ba-a160-c3682ce7e2ab,4de86d12-075f-4c75-9e09-d9abc08ccd1c,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f591d437-4c03-4f2e-bfd5-786c95add7e9,71780a31-9a68-4f32-b3d4-1644449128d3,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
f591d437-4c03-4f2e-bfd5-786c95add7e9,0725a08f-d248-4859-b3e8-3b8df220ab74,,,,,,,,DI,,Facultatif,Oui,2023,,IQSS
